"id","card_id","card_name","card_image","set_name","set_id","rarity","card_number","card_type","game_text","flavor_text","twilight","strength","vitality","kind","resistance","culture","home_site","created_at","subtype","type"
"4528","13C134","Ride With Me","https://lotrtcgwiki.com/wiki/_media/cards:lotr13134.jpg","13","13","C","134","Event Skirmish","Make your Rohan companion strength 2 or exert Theoden to make that companion strength 5 and damage 1 instead.","","1","null","null","Free People","null","Rohan","","2025-03-13 13:32:26.701204","Skirmish","Event"
"4562","13U166","New Enemy","https://lotrtcgwiki.com/wiki/_media/cards:lotr13166.jpg","13","13","U","166","Event Skirmish","You may remove from the game 4 Urukhai cards in your discard pile instead of paying the twilight cost for this card. Make your Urukhai minion skirmishing a companion with resistance 4 or less strength 2.","","2","null","null","Shadow","null","Urukhai","","2025-03-13 13:32:45.147242","Skirmish","Event"
"4573","13C176","War Machine","https://lotrtcgwiki.com/wiki/_media/cards:lotr13176.jpg","13","13","C","176","Event Skirmish","Exert your Urukhai lurker minion to play an Urukhai hand weapon from your discard pile on your Urukhai minion .","","1","null","null","Shadow","null","Urukhai","","2025-03-13 13:32:51.086641","Skirmish","Event"
"3268","7C72","•Smeagol, Hurried Guide","https://lotrtcgwiki.com/wiki/_media/cards:lotr07072.jpg","7","7","C","72","Companion","Ringbound . To play, add a burden . Skirmish If you have initiative, discard 2 cards from your hand. Smeagol cannot be overwhelmed unless his strength is tripled.","","0","3","4","Free People","6","Gollum","","2025-03-13 13:21:57.140443","null","Companion"
"4529","13U135","Rider's Bow","https://lotrtcgwiki.com/wiki/_media/cards:lotr13135.jpg","13","13","U","135","Possession    Rangedweapon","Bearer must be a Rohan Man. If bearer is mounted, he or she is strength 1. Each time bearer wins a skirmish , you may choose a Shadow player who must wound one of his or her minions .","","1","null","null","Free People","null","Rohan","","2025-03-13 13:32:26.992974","Ranged Weapon","Possession"
"3273","7U77","•We Hates Them","https://lotrtcgwiki.com/wiki/_media/cards:lotr07077.jpg","7","7","U","77","Condition   ","Bearer must be Smeagol. Each minion gains this ability 'Assignment Assign this minion to Smeagol.' Regroup Discard this condition to discard a minion and play a companion from your discard pile .","","2","null","null","Free People","null","Gollum","","2025-03-13 13:21:59.203982","","Condition"
"5228","19P23","•Troll of the Deep, Cave Troll","https://lotrtcgwiki.com/wiki/_media/cards:lotr19023.jpg","19","19","P","23","Miniontroll","To play, spot an Orc Orc. Skirmish Remove a threat to make an Orc minion strength 2.","","6","13","3","Shadow","null","Orc","","2025-03-13 13:38:48.64924","Troll","Minion"
"2397","2C101","•Filibert Bolger, Wily Rascal","https://lotrtcgwiki.com/wiki/_media/cards:lotr02101.jpg","2","2","C","101","Ally   Home 1 Hobbit","Skirmish Exert a Hobbit companion twice to cancel a fierce skirmish involving that Hobbit.","Filibert knowspathsand tracks that few have trodden. He is not adventurous by nature, but his escapades often require rapid departures.","1","1","2","Free People","null","Shire","","2025-03-13 13:15:48.486585","Home 1 Hobbit","Ally"
"2480","3C56","Isengard Forger","https://lotrtcgwiki.com/wiki/_media/cards:lotr03056.jpg","3","3","C","56","Minion Orc","Shadow Exert this minion to add 1 .","'I looked on it and saw that, whereas it had once been green and fair, it was now filled with pits and forges.'","2","6","2","Shadow","null","Isengard","","2025-03-13 13:16:16.926636","Orc","Minion"
"3272","7C76","Very Nice Friends","https://lotrtcgwiki.com/wiki/_media/cards:lotr07076.jpg","7","7","C","76","Event Regroup","Play Smeagol from your discard pile to play the fellowship 's next site replacing an opponent's site if necessary. If you do not move again this turn, discard your hand.","","0","null","null","Free People","null","Gollum","","2025-03-13 13:21:58.691345","Regroup","Event"
"1925","1U12","•Gimli, Dwarf of Erebor","https://lotrtcgwiki.com/wiki/_media/cards:lotr01012.jpg","1","1","U","12","Companion Dwarf","Damage 1 . Fellowship If the twilight pool has fewer than 2 twilight tokens , add 2 to place a card from hand beneath your draw deck .","Gimli now walked ahead by thewizard's side, so eager was he to come to Moria.","2","6","3","Free People","6","Dwarven","","2025-03-13 13:12:47.900297","Dwarf","Companion"
"2398","2C102","•Frodo, Reluctant Adventurer","https://lotrtcgwiki.com/wiki/_media/cards:lotr02102.jpg","2","2","C","102","Companion Hobbit","Ringbearer  resistance 10. The cost of each artifact , possession , and Shire tale played on Frodo is 1.","'I am not made for perilous quests. I wish I had never seen theRing! Why did it come to me? Why was I chosen?'","0","3","4","Free People","10","Shire","","2025-03-13 13:15:48.810415","Hobbit","Companion"
"3284","7R87","•Derufin","https://lotrtcgwiki.com/wiki/_media/cards:lotr07087.jpg","7","7","R","87","Companion Man","Regroup While you have exactly 5 cards in hand, you may exert Derufin to discard an engine , machine , or possession .","","2","6","3","Free People","6","Gondor","","2025-03-13 13:22:03.246202","Man","Companion"
"4720","15R84","Last Gasp","https://lotrtcgwiki.com/wiki/_media/cards:lotr15084.jpg","15","15","R","84","Event Archery","Wound 3 Men archers to exhaust a companion .","","3","null","null","Shadow","null","Men","","2025-03-13 13:34:10.215935","Archery","Event"
"4656","15C23","Point Blank Range","https://lotrtcgwiki.com/wiki/_media/cards:lotr15023.jpg","15","15","C","23","Event Skirmish","Make an Elf strength 2 or 4 if you can spot 3 archers.","","1","null","null","Free People","null","Elven","","2025-03-13 13:33:33.568504","Skirmish","Event"
"4578","13U181","They Came From Mordor","https://lotrtcgwiki.com/wiki/_media/cards:lotr13181.jpg","13","13","U","181","Condition   Support Area","When you play this, you may add a Wraith token here for each Wraith card in your support area . Shadow Discard this from play or remove 2 tokens from here to play a Wraith mount from your draw deck on your Wraith minion .","","0","null","null","Shadow","null","Wraith","","2025-03-13 13:32:53.198842","Support Area","Condition"
"4606","13RF15","•Frodo, Frenzied Fighter","https://lotrtcgwiki.com/wiki/_media/cards:lotr13f15.jpg","13","13","RF","15","Companion Hobbit","Ringbound . While you can spot more minions than companions , Frodo cannot be overwhelmed unless his strength is tripled. Skirmish If Frodo is not assigned to a skirmish , exert Frodo to have him replace a Ringbound companion skirmishing a minion .","","2","3","4","Free People","8","Shire","","2025-03-13 13:33:10.360522","Hobbit","Companion"
"1884","0D10","City of Kings","https://lotrtcgwiki.com/wiki/_media/cards:lotr00d10.jpg","0","0","D","10","Site","Battleground . When the fellowship moves to this site during the regroup phase , the Free Peoples player may draw a card.","","3","null","null","","null","","","2025-03-13 13:12:34.596401","null","Site"
"3285","7U88","•Dervorin","https://lotrtcgwiki.com/wiki/_media/cards:lotr07088.jpg","7","7","U","88","Companion Man","At the start of the regroup phase , if you have only 4 cards in hand, you may spot another Gondor Man to discard a minion .","","2","6","3","Free People","6","Gondor","","2025-03-13 13:22:03.696817","Man","Companion"
"3287","7C90","•Faramir, Stout Captain","https://lotrtcgwiki.com/wiki/_media/cards:lotr07090.jpg","7","7","C","90","Companion Man","Ranger . To play, spot a Gondor Man. Each time Faramir wins a skirmish involving a fierce minion , you may exert Faramir to discard that minion .","","3","7","3","Free People","6","Gondor","","2025-03-13 13:22:04.338535","Man","Companion"
"3288","7R91","•Faramir, Wizard's Pupil","https://lotrtcgwiki.com/wiki/_media/cards:lotr07091.jpg","7","7","R","91","Companion Man","Ranger . Fellowship Play a Rohan Man to heal Faramir. Skirmish Exert Faramir to make an unbound Hobbit strength 2. Skirmish Exert Gandalf to prevent all wounds to Faramir.","","3","7","3","Free People","6","Gondor","","2025-03-13 13:22:04.660526","Man","Companion"
"3289","7C92","First Level","https://lotrtcgwiki.com/wiki/_media/cards:lotr07092.jpg","7","7","C","92","Condition   Support Area","Fortification . Maneuver Exert a Gondor Man or spot a knight to transfer this condition from your support area to a minion .","","1","1","null","Free People","null","Gondor","","2025-03-13 13:22:05.012044","Support Area","Condition"
"3290","7U93","Footman's Armor","https://lotrtcgwiki.com/wiki/_media/cards:lotr07093.jpg","7","7","U","93","Possession    Armor","Bearer must be a Gondor Man. Response if bearer is about to be overwhelmed, discard a Gondor fortification or a card from hand to make bearer strength 2.","","1","null","null","Free People","null","Gondor","","2025-03-13 13:22:05.32894","Armor","Possession"
"3278","7C81","•Aragorn, Captain of Gondor","https://lotrtcgwiki.com/wiki/_media/cards:lotr07081.jpg","7","7","C","81","Companion Man","Knight . At the start of each fellowship phase , you may add 2 to heal another Gondor companion .","","4","8","4","Free People","6","Gondor","","2025-03-13 13:22:01.136405","Man","Companion"
"4607","13RF16","•Sam, Bearer of Great Need","https://lotrtcgwiki.com/wiki/_media/cards:lotr13f16.jpg","13","13","RF","16","Companion Hobbit","Ringbound . Sam is resistance 1 for each Hobbit you can spot. Regroup Exert Sam and transfer a follower he is bearing to your support area to discard a minion from play.","","2","3","4","Free People","5","Shire","","2025-03-13 13:33:10.975189","Hobbit","Companion"
"4610","13O1","•Celeborn, The Wise","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o01.jpg","13","13","O","1","Companion Elf","While the fellowship is at a forest site, each Elf who has resistance 7 or more gains muster . Each time the fellowship moves during the regroup phase , you may take an Elven event into hand from your discard pile .","","2","6","3","Free People","7","Elven","","2025-03-13 13:33:12.10888","Elf","Companion"
"4612","13O3","•Legolas, Of the Grey Company","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o03.jpg","13","13","O","3","Companion Elf","Archer . At the start of each archery phase , you may reveal the top card of your draw deck . If it is an Elven card, wound a minion .","","2","6","3","Free People","6","Elven","","2025-03-13 13:33:12.89386","Elf","Companion"
"4613","13O4","•Gandalf, Bearer of Obligation","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o04.jpg","13","13","O","4","Companion Elf","While Gandalf is the Ringbearer , each time the fellowship moves, add 3 burdens unless you spot 2 other companions and discard 2 Gandalf cards from hand.","","4","7","4","Free People","5","Gandalf","","2025-03-13 13:33:13.613104","Elf","Companion"
"4591","13U194","Redhorn Pass","https://lotrtcgwiki.com/wiki/_media/cards:lotr13194.jpg","13","13","U","194","Site","Mountain . Culture tokens cannot be added, removed, or reinforced.","","2","null","null","","null","","","2025-03-13 13:33:00.298167","null","Site"
"4615","13O6","•Aragorn, Isildur's Heir","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o06.jpg","13","13","O","6","Companion Man","Aragorn is strength is 1 for each Gondor card that has a culture token on it. At the start of each assignment phase, you may exert Aragorn to make an unbound companion that has resistance 7 or more Defender 1 until the regroup phase .","","4","8","4","Free People","8","Gondor","","2025-03-13 13:33:14.525122","Man","Companion"
"4616","13O7","•Denethor, Last Ruling Steward","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o07.jpg","13","13","O","7","Companion Man","Denethor is resistance 1 for each Gondor possession in your discard pile . Maneuver Spot a Gondor possession borne by a companion and remove that possession from the game to exert a minion twice.","","3","7","3","Free People","5","Gondor","","2025-03-13 13:33:14.981092","Man","Companion"
"4617","13O8","•Eomer, Heir to Meduseld","https://lotrtcgwiki.com/wiki/_media/cards:lotr13o08.jpg","13","13","O","8","Companion Man","While Eomer bears a mount , he is damage 1 . While no other companion is assigned to a skirmish , Eomer is strength 1 for each other Rohan companion you can spot.","","3","7","3","Free People","7","Rohan","","2025-03-13 13:33:15.540156","Man","Companion"
"3291","7U94","Gondor Bow","https://lotrtcgwiki.com/wiki/_media/cards:lotr07094.jpg","7","7","U","94","Possession    Rangedweapon","Bearer must be a Gondor Man. If bearer is a knight , he or she is strength 1. Skirmish Exert bearer to wound a minion he or she is skirmishing if that minion bears a fortification .","","1","null","null","Free People","null","Gondor","","2025-03-13 13:22:05.634899","Ranged Weapon","Possession"
"3292","7R95","•Gondor Still Stands","https://lotrtcgwiki.com/wiki/_media/cards:lotr07095.jpg","7","7","R","95","Condition   Support Area","To play, spot 3 Gondor companions . While no opponent controls a site, wound a minion at the start of each regroup phase . Regroup Discard this condition to place a Gondor fortification from your discard pile on top of your draw deck .","","3","null","null","Free People","null","Gondor","","2025-03-13 13:22:05.95001","Support Area","Condition"
"2434","3U10","•Calaglin, Elf of Lorien","https://lotrtcgwiki.com/wiki/_media/cards:lotr03010.jpg","3","3","U","10","Ally   Home 6 Elf","Archer . Regroup Exert Calaglin to wound a minion .","'We have been keeping watch on the rivers, ever since we saw a great troop of Orcs going north toward Moria.'","2","3","3","Free People","null","Elven","","2025-03-13 13:16:01.530136","Home 6 Elf","Ally"
"2436","3U12","•Dinendal, Silent Scout","https://lotrtcgwiki.com/wiki/_media/cards:lotr03012.jpg","3","3","U","12","Ally   Home 6 Elf","Archer . Regroup Exert Dinendal to remove 2 .","He was almost certain that he could hear stealthy movements. Not Elves for the woodland folk were altogether noiseless in their movements.","2","3","3","Free People","null","Elven","","2025-03-13 13:16:02.169921","Home 6 Elf","Ally"
"2437","3R13","•Elrond, Herald to Gil-galad","https://lotrtcgwiki.com/wiki/_media/cards:lotr03013.jpg","3","3","R","13","Ally   Home 3 Elf","At the start of each of your turns, you may spot an ally whose home is site 3 to heal that ally twice. Regroup Exert Elrond twice to heal a companion .","Venerable he seemed as a king crowned with many winters, and yet hale as a tried warrior.","4","8","4","Free People","null","Elven","","2025-03-13 13:16:02.484698","Home 3 Elf","Ally"
